TFLite_operator,NNG Operator,SRAM Usage,Peak%,Op Cycles,Network%,NPU,SRAM AC,DRAM AC,OnFlash AC,OffFlash AC,MAC Count,Network%,Util%,Name
CONCATENATION,AvgPool,80000,15.56856395566073,3167.0,0.10624796402800223,3167.0,288.0,187.5001875001875,0.0,0.0,2000,0.0009318344465648855,0.12334227976002526,StatefulPartitionedCall:21_avgpool
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,128720,25.049819404658113,10976.0,0.36822786648921774,10976.0,7808.0,0.0,0.0,0.0,460800,0.21469465648854963,8.199708454810496,model_28/tf.nn.relu_68/Relu;model_28/tf.math.add_120/Add;model_28/tf.compat.v1.nn.depthwise_conv2d/depthwise;Const_24
CONV_2D,Conv2DBias,233056,45.35434051563084,13091.0,0.4391828535177067,13091.0,9600.0,0.0,0.0,0.0,3276800,1.5267175572519083,48.888549385073716,model_28/tf.nn.relu_70/Relu;model_28/tf.math.add_122/Add;model_28/tf.nn.convolution_76/convolution;Const_12
CONV_2D,Conv2DBias,286096,55.676298418233905,13312.0,0.44659706256418236,13312.0,12800.0,0.0,0.0,0.0,6553600,3.0534351145038165,96.15384615384616,model_28/tf.math.add_125/Add;model_28/tf.nn.convolution_79/convolution;Const
CONCATENATION,AvgPool,179200,34.873583260680036,56148.0,1.883678776205958,56148.0,7040.0,9600.0096000096,0.0,0.0,102400,0.047709923664122134,0.3562014675500463,StatefulPartitionedCall:00_avgpool
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,128736,25.052933117449243,10976.0,0.36822786648921774,10976.0,7808.0,0.0,0.0,0.0,460800,0.21469465648854963,8.199708454810496,model_28/tf.nn.relu_69/Relu;model_28/tf.math.add_121/Add;model_28/tf.compat.v1.nn.depthwise_conv2d_1/depthwise;Const_42
CONV_2D,Conv2DBias,129328,25.168140490721136,7023.0,0.23561081508325218,7023.0,6560.0,0.0,0.0,0.0,1638400,0.7633587786259541,45.56457354406949,model_28/tf.nn.relu_71/Relu;model_28/tf.math.add_123/Add;model_28/tf.nn.convolution_77/convolution;Const_36
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,128736,25.052933117449243,10976.0,0.36822786648921774,10976.0,7808.0,0.0,0.0,0.0,460800,0.21469465648854963,8.199708454810496,model_28/tf.nn.relu_73/Relu;model_28/tf.math.add_126/Add;model_28/tf.compat.v1.nn.depthwise_conv2d_2/depthwise;Const_28
CONV_2D,Conv2DBias,129344,25.171254203512266,7023.0,0.23561081508325218,7023.0,6560.0,0.0,0.0,0.0,1638400,0.7633587786259541,45.56457354406949,model_28/tf.nn.relu_75/Relu;model_28/tf.math.add_128/Add;model_28/tf.nn.convolution_81/convolution;Const_16
CONV_2D,Conv2DBias,129024,25.108979947689626,19837.0,0.6655007459499463,19837.0,6560.0,0.0,0.0,0.0,1024000,0.4770992366412214,10.082169682915763,model_28/tf.math.add_130/Add;model_28/tf.nn.convolution_83/convolution;Const_4
QUANTIZE,AvgPool,128000,24.90970232905717,7098.0,0.23812694937504256,7098.0,6720.0,0.0,0.0,0.0,32000,0.014909351145038168,0.8805297266835729,model_28/tf.math.sigmoid/Sigmoid1
CONCATENATION,AvgPool,76800,14.945821397434301,31991.0,1.073248695048885,31991.0,3200.0,3000.003000003,0.0,0.0,32000,0.014909351145038168,0.19536744709449536,StatefulPartitionedCall:01_avgpool
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,52544,10.225432806077968,9800.0,0.32877488079394435,9800.0,5696.0,0.0,0.0,0.0,230400,0.10734732824427481,4.591836734693878,model_28/tf.nn.relu_81/Relu;model_28/tf.math.add_139/Add;model_28/tf.compat.v1.nn.depthwise_conv2d_3/depthwise;Const_25
CONV_2D,Conv2DBias,80944,15.752273010337525,4320.0,0.14492933520712648,4320.0,3520.0,0.0,0.0,0.0,1638400,0.7633587786259541,74.07407407407408,model_28/tf.nn.relu_83/Relu;model_28/tf.math.add_141/Add;model_28/tf.nn.convolution_88/convolution;Const_13
CONV_2D,Conv2DBias,81408,15.842570681280357,4320.0,0.14492933520712648,4320.0,3520.0,0.0,0.0,0.0,1638400,0.7633587786259541,74.07407407407408,model_28/tf.math.add_144/Add;model_28/tf.nn.convolution_91/convolution;Const_1
CONCATENATION,AvgPool,51200,9.963880931622867,9782.0,0.3281710085639147,9782.0,1600.0,2400.0024000024,0.0,0.0,25600,0.011927480916030533,0.5111429155591903,StatefulPartitionedCall:10_avgpool
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,52544,10.225432806077968,9800.0,0.32877488079394435,9800.0,5696.0,0.0,0.0,0.0,230400,0.10734732824427481,4.591836734693878,model_28/tf.nn.relu_82/Relu;model_28/tf.math.add_140/Add;model_28/tf.compat.v1.nn.depthwise_conv2d_4/depthwise;Const_43
CONV_2D,Conv2DBias,40704,7.921285340640178,2720.0,0.0912518036489315,2400.0,2720.0,0.0,0.0,0.0,819200,0.38167938931297707,58.82352941176471,model_28/tf.nn.relu_84/Relu;model_28/tf.math.add_142/Add;model_28/tf.nn.convolution_89/convolution;Const_37
DEPTHWISE_CONV_2D,DepthwiseConv2DBias,26336,5.125171254203512,5096.0,0.17096293801285106,5096.0,2848.0,0.0,0.0,0.0,115200,0.05367366412213741,4.4152276295133435,model_28/tf.nn.relu_86/Relu;model_28/tf.math.add_145/Add;model_28/tf.compat.v1.nn.depthwise_conv2d_5/depthwise;Const_30
CONV_2D,Conv2DBias,26928,5.240378627475402,2223.0,0.07457822040866718,2223.0,1760.0,0.0,0.0,0.0,409600,0.19083969465648853,35.98740440845704,model_28/tf.nn.relu_89/Relu;model_28/tf.math.add_148/Add;model_28/tf.nn.convolution_94/convolution;Const_18
CONV_2D,Conv2DBias,26608,5.178104371652759,7837.0,0.26291925926348386,7837.0,1760.0,0.0,0.0,0.0,256000,0.11927480916030535,6.379992344009187,model_28/tf.math.add_150/Add;model_28/tf.nn.convolution_96/convolution;Const_6
QUANTIZE,AvgPool,25600,4.981940465811434,4419.0,0.1482506324722898,4419.0,2848.0,0.0,0.0,0.0,8000,0.003727337786259542,0.3535867843403485,model_28/tf.math.sigmoid_1/Sigmoid1
CONCATENATION,AvgPool,12800,2.490970232905717,5762.0,0.19330621052394975,5762.0,2048.0,750.00075000075,0.0,0.0,8000,0.003727337786259542,0.27117320374869835,StatefulPartitionedCall:11_avgpool
